tiempo;cpu
4.254E-4;38.2
2.982E-4;44.6
2.581E-4;44.6
2.269E-4;44.6
2.459E-4;44.6
2.24E-4;44.6
2.028E-4;44.6
3.15E-4;44.6
2.383E-4;44.6
3.202E-4;44.6
2.081E-4;44.3
2.314E-4;44.3
2.323E-4;44.3
2.42E-4;44.3
2.115E-4;44.3
2.109E-4;44.3
1.967E-4;44.3
2.561E-4;44.3
2.107E-4;44.3
2.132E-4;49.1
2.916E-4;49.1
6.287E-4;49.1
1.79E-4;49.1
1.947E-4;49.1
2.267E-4;49.1
2.157E-4;49.1
2.736E-4;49.1
2.149E-4;49.1
2.097E-4;50.8
2.263E-4;50.8
2.394E-4;50.8
2.384E-4;50.8
2.042E-4;50.8
2.198E-4;50.8
2.117E-4;50.8
2.103E-4;50.8
2.548E-4;50.8
2.911E-4;44.2
2.282E-4;44.2
2.398E-4;44.2
4.911E-4;44.2
2.103E-4;44.2
4.53E-4;44.2
4.476E-4;44.2
1.822E-4;44.2
2.089E-4;44.2
1.988E-4;51.5
2.453E-4;51.5
1.737E-4;51.5
2.648E-4;51.5
2.164E-4;51.5
2.066E-4;51.5
2.39E-4;51.5
2.369E-4;51.5
3.216E-4;51.5
1.89E-4;49.4
2.149E-4;49.4
2.402E-4;49.4
1.806E-4;49.4
2.32E-4;49.4
2.1E-4;49.4
1.957E-4;49.4
2.624E-4;49.4
2.427E-4;49.4
2.846E-4;61.5
2.232E-4;61.5
2.106E-4;61.5
1.864E-4;61.5
2.009E-4;61.5
2.076E-4;61.5
1.929E-4;61.5
2.565E-4;61.5
2.069E-4;61.5
1.954E-4;52.2
2.829E-4;52.2
2.359E-4;52.2
2.098E-4;52.2
4.801E-4;52.2
1.983E-4;52.2
1.96E-4;52.2
2.094E-4;52.2
1.638E-4;52.2
2.059E-4;46.6
2.559E-4;46.6
2.05E-4;46.6
2.149E-4;46.6
2.033E-4;46.6
2.14E-4;46.6
1.782E-4;46.6
1.586E-4;46.6
1.981E-4;41.0
2.206E-4;41.0
2.258E-4;41.0
2.243E-4;41.0
2.198E-4;41.0
2.116E-4;41.0
2.134E-4;41.0
2.029E-4;41.0
1.987E-4;41.0
1.989E-4;52.6
2.24E-4;52.6
2.22E-4;52.6
2.357E-4;52.6
2.113E-4;52.6
2.574E-4;52.6
2.009E-4;52.6
2.042E-4;52.6
2.201E-4;52.6
2.446E-4;46.6
1.813E-4;46.6
1.724E-4;46.6
2.275E-4;46.6
2.023E-4;46.6
1.862E-4;46.6
2.848E-4;46.6
2.39E-4;46.6
1.912E-4;46.6
2.231E-4;46.6
2.123E-4;39.1
1.927E-4;39.1
2.331E-4;39.1
2.505E-4;39.1
2.117E-4;39.1
2.618E-4;39.1
2.061E-4;39.1
2.034E-4;39.1
2.311E-4;39.1
2.621E-4;39.1
1.734E-4;39.0
2.007E-4;39.0
2.538E-4;39.0
2.005E-4;39.0
2.083E-4;39.0
2.083E-4;39.0
1.83E-4;39.0
2.154E-4;39.0
1.753E-4;39.0
1.768E-4;49.0
2.544E-4;49.0
2.151E-4;49.0
2.05E-4;49.0
4.753E-4;49.0
2.171E-4;49.0
2.067E-4;49.0
2.229E-4;49.0
2.028E-4;73.5
5.234E-4;73.5
3.2E-4;73.5
2.72E-4;40.0
2.688E-4;40.0
3.298E-4;40.0
2.132E-4;40.0
2.771E-4;40.0
2.335E-4;97.8
2.616E-4;97.8
2.263E-4;97.8
2.618E-4;97.8
2.65E-4;97.8
2.727E-4;97.8
6.413E-4;74.9
2.105E-4;74.9
3.215E-4;74.9
3.092E-4;74.9
2.7E-4;95.8
2.286E-4;95.8
2.258E-4;95.8
2.458E-4;95.8
2.539E-4;89.0
2.373E-4;89.0
2.592E-4;89.0
2.509E-4;89.0
2.084E-4;89.0
2.257E-4;89.0
3.408E-4;89.0
2.417E-4;89.0
2.01E-4;44.9
2.483E-4;44.9
2.436E-4;44.9
2.043E-4;44.9
3.571E-4;44.9
2.725E-4;44.9
3.023E-4;44.9
2.573E-4;68.3
4.457E-4;68.3
2.672E-4;68.3
2.997E-4;68.3
2.025E-4;68.3
2.236E-4;68.3
2.351E-4;81.0
2.524E-4;81.0
3.242E-4;81.0
5.452E-4;81.0
2.014E-4;81.0
2.496E-4;81.0
2.38E-4;69.1
2.416E-4;69.1
2.387E-4;69.1
2.011E-4;69.1
3.291E-4;69.1
2.424E-4;69.1
4.226E-4;69.1
4.006E-4;57.3
2.151E-4;57.3
2.42E-4;57.3
2.006E-4;57.3
2.099E-4;57.3
2.027E-4;57.3
1.915E-4;57.3
3.744E-4;57.3
2.619E-4;48.5
1.765E-4;48.5
1.829E-4;48.5
2.044E-4;48.5
1.88E-4;48.5
4.65E-4;48.5
1.779E-4;48.5
3.43E-4;48.5
2.092E-4;54.2
2.15E-4;54.2
5.73E-4;54.2
2.044E-4;54.2
3.161E-4;54.2
2.39E-4;54.2
2.092E-4;54.2
3.148E-4;62.1
1.987E-4;62.1
2.871E-4;62.1
2.502E-4;62.1
2.78E-4;62.1
2.322E-4;62.1
2.271E-4;62.1
2.179E-4;62.1
1.89E-4;55.2
2.175E-4;55.2
1.786E-4;55.2
3.628E-4;55.2
1.994E-4;55.2
1.891E-4;55.2
2.388E-4;55.2
1.655E-4;55.2
2.448E-4;61.3
2.27E-4;61.3
1.925E-4;61.3
2.089E-4;61.3
2.113E-4;61.3
2.11E-4;61.3
2.915E-4;61.3
2.321E-4;61.3
1.885E-4;53.5
2.076E-4;53.5
0.0010187;53.5
2.123E-4;53.5
1.879E-4;53.5
2.163E-4;53.5
1.935E-4;53.5
2.012E-4;59.3
2.349E-4;59.3
2.19E-4;59.3
1.882E-4;59.3
1.837E-4;59.3
2.307E-4;59.3
1.961E-4;59.3
2.098E-4;61.4
3.968E-4;61.4
2.048E-4;61.4
3.217E-4;61.4
1.884E-4;61.4
2.008E-4;61.4
2.011E-4;61.4
1.998E-4;61.4
2.261E-4;54.1
1.991E-4;54.1
2.138E-4;54.1
2.234E-4;54.1
2.071E-4;54.1
2.059E-4;54.1
2.396E-4;54.1
2.415E-4;54.1
1.688E-4;57.2
2.193E-4;57.2
1.78E-4;57.2
2.261E-4;57.2
2.495E-4;57.2
2.086E-4;57.2
1.9E-4;57.2
1.898E-4;44.4
2.099E-4;44.4
2.021E-4;44.4
1.983E-4;44.4
2.075E-4;44.4
2.02E-4;44.4
2.715E-4;71.8
2.31E-4;71.8
2.135E-4;71.8
2.026E-4;71.8
2.101E-4;71.8
1.858E-4;71.8
2.387E-4;71.8
2.206E-4;71.8
1.83E-4;49.2
1.942E-4;49.2
2.296E-4;49.2
2.173E-4;49.2
2.147E-4;49.2
2.419E-4;49.2
2.075E-4;49.2
2.545E-4;49.2
1.798E-4;47.4
2.055E-4;47.4
2.431E-4;47.4
3.568E-4;47.4
1.762E-4;47.4
1.819E-4;47.4
1.824E-4;47.4
3.967E-4;47.4
1.754E-4;47.7
2.117E-4;47.7
2.088E-4;47.7
2.505E-4;47.7
2.163E-4;47.7
4.472E-4;28.2
3.922E-4;28.2
5.831E-4;28.2
2.982E-4;28.2
2.358E-4;28.2
3.3E-4;28.2
2.652E-4;87.3
3.112E-4;87.3
2.712E-4;87.3
6.878E-4;87.3
3.366E-4;87.3
3.284E-4;87.3
5.555E-4;87.4
3.066E-4;87.4
2.378E-4;87.4
2.572E-4;87.4
2.351E-4;87.4
3.016E-4;87.4
2.79E-4;86.2
2.263E-4;86.2
0.0010673;86.2
2.455E-4;86.2
2.191E-4;86.2
3.071E-4;86.2
2.196E-4;86.2
2.505E-4;86.2
3.467E-4;55.3
2.616E-4;55.3
3.184E-4;55.3
2.68E-4;55.3
2.897E-4;55.3
2.046E-4;55.3
2.509E-4;55.3
3.115E-4;55.3
3.458E-4;55.3
6.019E-4;55.3
3.735E-4;37.7
2.319E-4;37.7
2.091E-4;37.7
2.34E-4;37.7
2.685E-4;37.7
3.187E-4;37.7
3.066E-4;37.7
2.257E-4;37.7
2.368E-4;37.7
2.324E-4;37.7
2.187E-4;38.7
2.184E-4;38.7
2.012E-4;38.7
3.27E-4;38.7
2.643E-4;38.7
2.185E-4;38.7
2.075E-4;38.7
2.934E-4;38.7
2.076E-4;38.7
2.048E-4;54.5
2.311E-4;54.5
2.413E-4;54.5
1.953E-4;54.5
2.038E-4;54.5
2.14E-4;54.5
1.907E-4;54.5
2.271E-4;54.5
2.77E-4;54.5
5.567E-4;44.7
2.341E-4;44.7
2.114E-4;44.7
2.722E-4;44.7
2.096E-4;44.7
1.927E-4;44.7
2.088E-4;44.7
2.75E-4;44.7
1.856E-4;57.2
3.183E-4;57.2
6.372E-4;57.2
2.24E-4;57.2
2.106E-4;57.2
2.56E-4;57.2
2.706E-4;57.2
2.268E-4;57.2
4.236E-4;54.3
2.004E-4;54.3
2.258E-4;54.3
3.294E-4;54.3
2.112E-4;54.3
2.132E-4;54.3
2.028E-4;54.3
2.42E-4;54.3
2.644E-4;54.3
2.508E-4;45.6
2.055E-4;45.6
2.971E-4;45.6
3.058E-4;45.6
2.475E-4;45.6
2.069E-4;45.6
2.088E-4;45.6
2.492E-4;45.6
2.255E-4;45.6
2.482E-4;45.8
2.689E-4;45.8
2.88E-4;45.8
1.801E-4;45.8
2.079E-4;45.8
1.789E-4;45.8
2.467E-4;45.8
2.4E-4;45.8
2.502E-4;58.0
2.162E-4;58.0
2.07E-4;58.0
1.771E-4;58.0
2.393E-4;58.0
2.409E-4;58.0
2.238E-4;58.0
2.365E-4;58.0
2.058E-4;58.0
2.09E-4;51.3
2.159E-4;51.3
2.019E-4;51.3
3.414E-4;51.3
2.152E-4;51.3
2.4E-4;51.3
2.023E-4;51.3
2.377E-4;51.3
2.498E-4;56.9
2.086E-4;56.9
1.952E-4;56.9
2.055E-4;56.9
1.985E-4;56.9
1.658E-4;56.9
2.132E-4;56.9
1.844E-4;56.9
1.892E-4;56.9
1.961E-4;42.0
1.976E-4;42.0
2.092E-4;42.0
2.254E-4;42.0
2.115E-4;42.0
2.044E-4;42.0
2.205E-4;42.0
1.88E-4;42.0
1.919E-4;42.0
2.212E-4;61.6
2.091E-4;61.6
1.795E-4;61.6
1.9E-4;61.6
2.102E-4;61.6
2.632E-4;61.6
2.033E-4;61.6
2.434E-4;61.6
1.934E-4;61.6
2.058E-4;51.6
2.139E-4;51.6
2.405E-4;51.6
2.007E-4;51.6
2.206E-4;51.6
2.528E-4;51.6
1.82E-4;51.6
2.063E-4;51.6
2.019E-4;51.6
2.054E-4;48.3
3.105E-4;48.3
1.971E-4;48.3
2.566E-4;48.3
2.658E-4;48.3
1.82E-4;48.3
2.153E-4;48.3
2.177E-4;48.3
2.046E-4;48.3
1.832E-4;49.6
1.866E-4;49.6
2.426E-4;49.6
1.946E-4;49.6
2.665E-4;49.6
2.014E-4;49.6
1.819E-4;49.6
2.438E-4;49.6
1.997E-4;49.6
1.935E-4;56.7
2.057E-4;56.7
2.08E-4;56.7
2.06E-4;56.7
2.059E-4;56.7
2.093E-4;56.7
2.089E-4;56.7
2.119E-4;47.9
1.99E-4;47.9
2.234E-4;47.9
1.822E-4;47.9
2.306E-4;47.9
2.547E-4;47.9
1.741E-4;47.9
2.16E-4;47.9
1.758E-4;47.9
2.479E-4;52.1
2.463E-4;52.1
2.096E-4;52.1
2.729E-4;52.1
2.675E-4;52.1
1.994E-4;52.1
1.675E-4;52.1
1.759E-4;52.1
2.15E-4;52.1
2.39E-4;48.3
1.963E-4;48.3
1.752E-4;48.3
1.853E-4;48.3
2.136E-4;48.3
2.243E-4;48.3
4.996E-4;22.6
2.828E-4;22.6
3.306E-4;22.6
2.872E-4;22.6
2.695E-4;22.6
2.731E-4;22.6
2.764E-4;22.6
3.114E-4;22.6
2.684E-4;72.5
4.306E-4;72.5
3.662E-4;72.5
2.407E-4;72.5
3.38E-4;72.5
3.331E-4;72.5
3.805E-4;84.1
2.354E-4;84.1
1.993E-4;84.1
2.514E-4;84.1
2.017E-4;84.1
2.488E-4;84.1
3.075E-4;86.7
2.939E-4;86.7
2.256E-4;86.7
2.314E-4;86.7
2.96E-4;86.7
2.903E-4;86.7
4.968E-4;86.7
2.098E-4;86.7
2.431E-4;86.7
2.407E-4;46.0
2.193E-4;46.0
2.574E-4;46.0
2.342E-4;46.0
2.208E-4;46.0
2.201E-4;46.0
3.083E-4;46.0
2.863E-4;46.0
3.99E-4;46.0
2.361E-4;48.1
3.125E-4;48.1
2.284E-4;48.1
2.534E-4;48.1
3.125E-4;48.1
2.317E-4;48.1
2.257E-4;48.1
2.255E-4;48.1
2.794E-4;65.7
2.321E-4;65.7
2.538E-4;65.7
2.221E-4;65.7
2.196E-4;65.7
2.337E-4;65.7
2.091E-4;65.7
2.827E-4;65.3
2.086E-4;65.3
0.0010575;65.3
2.179E-4;65.3
2.506E-4;65.3
3.049E-4;65.3
2.79E-4;65.3
2.257E-4;65.3
2.963E-4;71.2
2.294E-4;71.2
2.434E-4;71.2
3.687E-4;71.2
2.193E-4;71.2
2.341E-4;71.2
2.359E-4;71.2
2.056E-4;71.2
2.104E-4;71.2
3.174E-4;56.0
2.869E-4;56.0
2.586E-4;56.0
2.405E-4;56.0
2.66E-4;56.0
2.027E-4;56.0
2.16E-4;56.0
2.101E-4;56.0
2.083E-4;56.0
2.354E-4;53.0
2.485E-4;53.0
2.105E-4;53.0
2.602E-4;53.0
1.784E-4;53.0
2.409E-4;53.0
2.082E-4;53.0
2.164E-4;53.0
2.267E-4;53.0
2.434E-4;45.8
1.894E-4;45.8
2.169E-4;45.8
3.133E-4;45.8
3.148E-4;45.8
1.883E-4;45.8
2.254E-4;45.8
2.217E-4;45.8
2.529E-4;45.8
2.581E-4;44.9
2.387E-4;44.9
2.423E-4;44.9
2.898E-4;44.9
1.931E-4;44.9
2.376E-4;44.9
1.655E-4;44.9
2.028E-4;44.9
2.498E-4;44.9
2.131E-4;45.7
2.0E-4;45.7
1.885E-4;45.7
2.097E-4;45.7
3.588E-4;45.7
2.035E-4;45.7
1.99E-4;45.7
1.767E-4;45.7
2.035E-4;45.7
1.856E-4;45.7
2.835E-4;47.5
2.008E-4;47.5
1.768E-4;47.5
1.787E-4;47.5
2.06E-4;47.5
2.498E-4;47.5
2.462E-4;47.5
2.238E-4;47.5
2.217E-4;47.5
2.324E-4;53.5
1.984E-4;53.5
1.809E-4;53.5
2.33E-4;53.5
1.994E-4;53.5
2.515E-4;53.5
2.107E-4;53.5
1.913E-4;53.5
2.558E-4;53.5
1.682E-4;45.6
1.887E-4;45.6
1.809E-4;45.6
1.987E-4;45.6
1.878E-4;45.6
1.789E-4;45.6
2.253E-4;45.6
2.053E-4;45.6
2.044E-4;45.6
1.96E-4;41.8
2.097E-4;41.8
1.875E-4;41.8
2.1E-4;41.8
2.333E-4;41.8
2.386E-4;41.8
2.15E-4;41.8
2.579E-4;41.8
1.922E-4;41.8
1.501E-4;49.0
2.0E-4;49.0
1.885E-4;49.0
2.039E-4;49.0
1.816E-4;49.0
1.84E-4;49.0
2.86E-4;49.0
1.94E-4;49.0
2.331E-4;49.0
1.953E-4;44.9
3.246E-4;44.9
2.255E-4;44.9
1.979E-4;44.9
2.23E-4;44.9
2.437E-4;44.9
2.496E-4;44.9
1.648E-4;44.9
1.75E-4;44.9
1.833E-4;44.9
1.801E-4;40.1
2.354E-4;40.1
1.756E-4;40.1
2.739E-4;40.1
2.983E-4;40.1
2.261E-4;40.1
1.927E-4;40.1
1.838E-4;40.1
2.63E-4;40.1
2.135E-4;40.1
3.315E-4;39.3
1.942E-4;39.3
3.441E-4;39.3
1.922E-4;39.3
1.995E-4;39.3
2.725E-4;39.3
2.022E-4;39.3
2.251E-4;39.3
1.907E-4;39.3
2.725E-4;39.3
1.888E-4;36.2
2.172E-4;36.2
1.929E-4;36.2
2.204E-4;36.2
1.856E-4;36.2
2.05E-4;36.2
1.866E-4;36.2
2.092E-4;36.2
2.387E-4;36.2
1.621E-4;36.2
1.697E-4;36.6
1.952E-4;36.6
2.625E-4;36.6
1.936E-4;36.6
1.803E-4;36.6
1.931E-4;36.6
1.742E-4;36.6
2.298E-4;36.6
1.894E-4;36.6
