tiempo;cpu
2.686E-4;37.0
1.753E-4;37.0
2.3E-4;37.0
2.08E-4;37.0
2.525E-4;37.0
2.762E-4;37.0
2.062E-4;37.0
2.23E-4;37.0
2.223E-4;37.0
2.372E-4;37.0
2.36E-4;36.2
2.233E-4;36.2
1.611E-4;36.2
2.013E-4;36.2
2.156E-4;36.2
2.009E-4;36.2
3.017E-4;36.2
2.578E-4;36.2
2.569E-4;36.2
1.85E-4;36.2
2.041E-4;32.7
2.789E-4;32.7
1.772E-4;32.7
3.408E-4;32.7
3.035E-4;32.7
2.555E-4;32.7
3.013E-4;32.7
3.294E-4;32.7
1.887E-4;32.7
2.825E-4;32.7
1.997E-4;38.3
5.06E-4;38.3
3.56E-4;37.9
3.279E-4;37.9
2.701E-4;37.9
2.431E-4;37.9
2.854E-4;37.9
2.446E-4;37.9
2.585E-4;90.1
3.99E-4;90.1
2.222E-4;90.1
2.514E-4;90.1
2.954E-4;90.1
2.925E-4;90.1
2.129E-4;95.3
