tiempo;cpu
0.0019452;45.0
0.0019634;44.4
0.002588;44.4
0.002167;44.4
0.0031627;44.4
0.0021588;44.4
0.0021663;44.4
0.0024286;44.4
0.0020963;44.4
0.0024836;44.4
0.0018853;45.5
0.0026867;45.5
0.0027373;45.5
0.0020236;45.5
0.0019077;45.5
0.0022027;45.5
0.0030908;45.5
0.0022203;45.5
0.0019737;45.5
0.0023487;41.2
0.0020891;41.2
0.0019325;41.2
0.0029611;41.2
0.004133;41.2
0.0023362;41.2
0.0019506;41.2
0.0019225;41.2
0.0019461;41.2
0.0020291;41.4
0.0025349;41.4
0.0032844;41.4
0.0019293;41.4
0.0024314;41.4
0.0020749;41.4
0.0018956;41.4
0.0018001;41.4
0.0021247;41.4
0.0020332;47.1
0.0018953;47.1
0.0019283;47.1
0.0019381;47.1
0.0028061;47.1
0.002345;47.1
0.0021978;47.1
0.0019077;47.1
0.0019092;47.1
0.0020501;47.1
0.0018479;47.1
0.0020062;47.1
0.0030848;47.1
0.0020336;47.1
0.0022863;47.1
0.0026084;47.1
0.0022529;47.1
0.0018148;47.1
0.0019352;39.6
0.0026714;39.6
0.0019196;39.6
0.0025223;39.6
0.0024777;39.6
0.001936;39.6
0.0018502;39.6
0.0018946;39.6
0.0021298;39.6
0.0018574;44.6
0.0029367;44.6
0.0017939;44.6
0.0018016;44.6
0.0020712;44.6
0.001859;44.6
0.0018386;44.6
0.0019738;44.6
0.0018768;44.6
0.0021377;34.6
0.0018912;34.6
0.0028803;34.6
0.0018871;34.6
0.0019196;34.6
0.0020606;34.6
0.0018173;34.6
0.0030584;34.6
0.0017736;34.6
0.0021295;32.9
0.0021846;32.9
0.0028069;32.9
0.0025756;32.9
0.0021429;32.9
0.0018623;32.9
0.002626;32.9
0.0023746;32.9
0.0027628;63.3
0.0024292;63.3
0.0024435;63.3
0.0018653;63.3
0.0018504;63.3
0.0018324;63.3
0.0019232;63.3
0.0023976;63.3
0.0017939;63.3
0.0018259;63.3
0.0019858;38.0
0.0022355;38.0
0.0019631;38.0
0.001805;38.0
0.0019215;38.0
0.0020194;38.0
0.0277352;32.3
0.0023415;32.3
0.0037339;32.3
0.0036928;32.3
0.0033897;32.3
0.0032022;32.3
0.0021447;83.8
0.0028844;83.8
0.0031772;83.8
0.003173;83.8
0.0023326;83.8
0.0026618;83.8
0.0022218;83.8
0.0021328;73.8
0.0023072;73.8
0.0025621;73.8
0.0021679;73.8
0.0019582;73.8
0.0021359;73.8
0.0020109;73.8
0.0019646;73.8
0.002303;73.8
0.0024028;39.9
0.0019033;39.9
0.0019108;39.9
0.0029905;39.9
0.0027423;39.9
0.0020127;39.9
0.0020549;39.9
0.0023188;39.9
0.0020917;39.9
0.0024224;39.9
0.0021959;35.3
0.0025266;35.3
0.0029022;35.3
0.0025231;35.3
0.0025142;35.3
0.0020032;35.3
0.0028188;35.3
0.00189;35.3
0.0019364;35.3
0.0020987;40.5
0.0044606;40.5
0.0028254;40.5
0.0021059;40.5
0.0019362;40.5
0.0020171;40.5
0.0019512;40.5
0.0018463;40.5
0.0020398;40.5
0.0025483;43.1
0.0024404;43.1
0.0029666;43.1
0.0025096;43.1
0.0019959;43.1
0.0029057;43.1
0.0029134;43.1
0.00404;43.1
0.0018536;43.1
0.0029449;45.1
0.0035015;45.1
0.0033504;45.1
0.0019472;45.1
0.0022215;45.1
0.0025426;45.1
0.0019655;45.1
0.0023864;45.1
0.0026217;45.1
0.0021203;40.4
0.0022421;40.4
0.0031432;40.4
0.0020518;40.4
0.0028387;40.4
0.0023907;40.4
0.0020442;40.4
0.0023797;40.4
0.0019445;40.4
0.0020868;46.7
0.0022466;46.7
0.0019481;46.7
0.0019845;46.7
0.0022324;46.7
0.0027086;46.7
0.0019844;46.7
0.002518;46.7
0.0024015;46.7
0.0019738;42.6
0.0020196;42.6
0.0018859;42.6
0.0020125;42.6
0.0023771;42.6
0.0019477;42.6
0.0022561;42.6
0.0025613;42.6
0.0019543;42.6
0.003009;40.5
0.0020507;40.5
0.0032071;40.5
0.0020565;40.5
0.0021434;40.5
0.0022175;40.5
0.0020521;40.5
0.0020872;40.5
0.0032091;40.5
0.0030902;45.0
0.0018403;45.0
0.002115;45.0
0.0021506;45.0
0.002148;45.0
0.0023491;45.0
0.0022772;45.0
0.0018686;45.0
0.0018513;45.0
0.0024548;45.0
0.0019669;39.5
0.0031647;39.5
0.0025379;39.5
0.0018207;39.5
0.002062;39.5
0.0028098;39.5
0.0022414;39.5
0.002034;39.5
0.0030187;39.5
0.0032586;40.1
0.0022672;40.1
0.0019349;40.1
0.0021371;40.1
0.0026727;40.1
0.0025209;40.1
0.0019877;40.1
0.0021648;40.1
0.0045611;40.1
0.0018474;51.8
0.0028986;51.8
0.0026419;51.8
0.0025084;51.8
0.0018088;51.8
0.0019501;51.8
0.0022174;51.8
0.0029953;51.8
0.0019122;51.8
0.0020227;56.0
0.0033257;56.0
0.0031659;56.0
0.0020962;56.0
0.0030346;56.0
0.0035463;56.0
0.0017783;56.0
0.0019973;56.0
0.0025849;56.0
0.0018789;59.6
0.0018044;59.6
0.0034649;59.6
0.0020562;59.6
0.0022837;59.6
0.0026634;59.6
0.0030936;60.8
0.0018272;60.8
0.0020268;60.8
0.0022296;60.8
0.0018451;60.8
0.0018902;60.8
0.0018998;60.8
0.0020078;60.8
0.0024292;60.8
0.0018604;60.8
0.002458;45.1
0.0020933;45.1
0.0020011;45.1
0.001871;45.1
0.0017714;45.1
0.0024604;45.1
0.0021729;45.1
0.001889;45.1
0.0018768;28.3
0.0018417;28.3
0.0018356;28.3
0.0017944;28.3
0.0019184;28.3
0.0019082;28.3
0.0019477;28.3
0.0018937;28.3
0.0019674;28.3
0.0020354;28.3
0.0025141;39.3
0.0018907;39.3
0.0020802;39.3
0.0019536;39.3
0.0019326;39.3
0.00226;39.3
0.0018748;39.3
0.0018778;39.3
0.0020053;39.3
0.0019563;39.3
0.0017975;34.9
0.0019147;34.9
0.0020389;34.9
0.028186;30.4
0.0029002;30.4
0.0025271;30.4
0.0030547;30.4
0.0026499;30.4
0.0028875;30.4
0.0037198;30.4
0.0031742;81.3
0.0030017;81.3
0.00454;81.3
0.0052957;81.3
0.0032191;81.3
0.0020125;81.3
0.0021853;78.9
0.0032699;78.9
0.0024343;78.9
0.0019924;78.9
0.0026952;78.9
0.0031289;78.9
0.0020042;78.9
0.0020747;78.9
0.0019832;78.9
0.0020211;78.9
0.0020434;36.7
0.0024632;36.7
0.0025942;36.7
0.0034175;36.7
0.0023365;36.7
0.0023719;36.7
0.0021039;36.7
0.0022209;36.7
0.0024257;41.4
0.0034188;41.4
0.0021181;41.4
0.0019862;41.4
0.0020418;41.4
0.0028853;41.4
0.0018983;41.4
0.0021112;41.4
0.002562;53.4
0.0035513;53.4
0.0034313;53.4
0.0025139;53.4
0.0019848;53.4
0.0022216;53.4
0.0020786;53.4
0.0025789;53.4
0.0025973;62.2
0.0022381;62.2
0.0026071;62.2
0.0019471;62.2
0.00216;62.2
0.0019425;62.2
0.0018882;62.2
0.0022437;62.2
0.0036748;62.2
0.0022529;42.8
0.0047159;42.8
0.0028157;42.8
0.0019692;42.8
0.0019165;42.8
0.0021194;42.8
0.001978;42.8
0.0026086;42.8
0.0025388;42.8
0.0018502;45.8
0.0027596;45.8
0.0025716;45.8
0.0018735;45.8
0.0021235;45.8
0.0019541;45.8
0.0024719;45.8
0.0018952;45.8
0.0033469;45.8
0.0021372;47.4
0.0020047;47.4
0.0026618;47.4
0.0030282;47.4
0.0018823;47.4
0.0019304;47.4
0.0026823;47.4
0.0033057;47.4
0.0032381;47.4
0.0021164;47.7
0.0021385;47.7
0.0039838;47.7
0.0019856;47.7
0.0028642;47.7
0.0025258;47.7
0.0020159;47.7
0.0018475;47.7
0.0032718;47.7
0.0033299;43.0
0.0021706;43.0
0.001915;43.0
0.0024639;43.0
0.0029498;43.0
0.0019598;43.0
0.002065;43.0
0.0024834;43.0
0.0034038;43.0
0.0019406;38.6
0.0037807;38.6
0.0022053;38.6
0.0019539;38.6
0.0026157;38.6
0.0019762;38.6
0.0020592;38.6
0.0019382;38.6
0.0019635;38.6
0.0021558;39.2
0.0021295;39.2
0.0021097;39.2
0.0025003;39.2
0.0026366;39.2
0.0027576;39.2
0.0020818;39.2
0.0018545;39.2
0.0030609;39.2
0.0020572;47.3
0.0024217;47.3
0.0022547;47.3
0.0026053;47.3
0.0021395;47.3
0.0028413;47.3
0.0028745;47.3
0.0025121;76.3
0.0021343;76.3
0.0024179;76.3
0.0021695;76.3
0.0021995;76.3
0.0021918;76.3
0.0026592;76.3
0.0021922;76.3
0.0018731;65.2
0.0018227;65.2
0.0018597;65.2
0.0018811;65.2
0.0025469;65.2
0.0026466;65.2
0.0021601;65.2
0.0019034;65.2
0.0029963;64.7
0.0027734;64.7
0.0017923;64.7
0.0021911;64.7
0.0018664;64.7
0.001979;64.7
0.0029379;64.7
0.0019195;64.7
0.002267;63.9
0.0030941;63.9
0.0018893;63.9
0.0018498;63.9
0.0018567;63.9
0.0018975;63.9
0.0018799;63.9
0.0018327;63.9
0.0018539;63.9
0.002245;60.9
0.0018338;60.9
0.0018299;60.9
0.0018458;60.9
0.001839;60.9
0.0021224;60.9
0.0018883;60.9
0.0018565;60.9
0.0018324;60.9
0.001839;60.9
0.0018948;38.4
0.0019256;38.4
0.0019541;38.4
0.0021198;38.4
0.0019091;38.4
0.0027478;38.4
0.0018047;38.4
0.0017902;38.4
0.0020368;38.4
0.0017913;38.4
0.002288;35.1
0.0019307;35.1
0.0018093;35.1
0.0019298;35.1
0.0020622;35.1
0.0020261;35.1
0.0017662;35.1
0.0017982;35.1
0.0020688;35.1
0.0028446;35.1
0.0018304;31.1
0.0020216;31.1
0.0019354;31.1
0.0019867;31.1
0.0021456;31.1
